date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:49	2681/2681	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:35:48%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Ftypesetting-in-scribus%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embedfb3e	(from http://192.168.2.12/typesetting-in-scribus/)
16:35:49	2512/2512	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:48%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Ftypesetting-in-scribus%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed13ef.json	(from http://192.168.2.12/typesetting-in-scribus/)
16:35:49	17538/17538	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:47%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2171	contents/192.168.2.12/wp-json/wp/v2/pages/2171.json	(from http://192.168.2.12/typesetting-in-scribus/)
16:35:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:35:50%20GMT	http://192.168.2.12/?p=2174	contents/192.168.2.12/indexad76.html	(from http://192.168.2.12/typesetting-in-adobe-indesign/)
16:35:52	26600/26600	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:49%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2174	contents/192.168.2.12/wp-json/wp/v2/pages/2174.json	(from http://192.168.2.12/typesetting-in-adobe-indesign/)
16:35:52	2536/2536	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:50%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Ftypesetting-in-adobe-indesign%2F	contents/192.168.2.12/wp-json/oembed/1.0/embede7b1.json	(from http://192.168.2.12/typesetting-in-adobe-indesign/)
16:35:52	2706/2706	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:35:50%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Ftypesetting-in-adobe-indesign%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embedd9ee	(from http://192.168.2.12/typesetting-in-adobe-indesign/)
16:35:52	78941/78941	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2016%20May%202024%2014:35:52%20GMT	http://192.168.2.12/free-bible/	contents/192.168.2.12/free-bible/index.html	(from http://192.168.2.12/free-bible)
16:35:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:35:53%20GMT	http://192.168.2.12/?p=1972	contents/192.168.2.12/indexb6a6.html	(from http://192.168.2.12/install-bibledit-on-ubuntu/)
16:35:53	72755/72755	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2016%20May%202024%2014:35:53%20GMT	http://192.168.2.12/licenses/	contents/192.168.2.12/licenses/index.html	(from http://192.168.2.12/licenses)
16:35:54	127460/127460	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2016%20May%202024%2014:35:53%20GMT	http://192.168.2.12/changelog/	contents/192.168.2.12/changelog/index.html	(from http://192.168.2.12/changelog)
16:35:56	2204/2204	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:54%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Finstall-bibledit-on-ubuntu%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed23e6.json	(from http://192.168.2.12/install-bibledit-on-ubuntu/)
16:35:56	2374/2374	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:35:54%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Finstall-bibledit-on-ubuntu%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embeda5cb	(from http://192.168.2.12/install-bibledit-on-ubuntu/)
16:35:56	10870/10870	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:53%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/1972	contents/192.168.2.12/wp-json/wp/v2/pages/1972.json	(from http://192.168.2.12/install-bibledit-on-ubuntu/)
16:35:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:35:56%20GMT	http://192.168.2.12/?p=2133	contents/192.168.2.12/index6654.html	(from http://192.168.2.12/install-bibledit-cloud-on-centos/)
16:35:57	2240/2240	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:56%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Finstall-bibledit-cloud-on-centos%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed767d.json	(from http://192.168.2.12/install-bibledit-cloud-on-centos/)
16:35:58	2410/2410	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:35:57%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Finstall-bibledit-cloud-on-centos%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed4020	(from http://192.168.2.12/install-bibledit-cloud-on-centos/)
16:35:58	13252/13252	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:55%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2133	contents/192.168.2.12/wp-json/wp/v2/pages/2133.json	(from http://192.168.2.12/install-bibledit-cloud-on-centos/)
16:35:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:35:58%20GMT	http://192.168.2.12/?p=2879	contents/192.168.2.12/index071b.html	(from http://192.168.2.12/install-bibledit-cloud-on-linux/)
16:35:58	9835/9835	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:57%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2879	contents/192.168.2.12/wp-json/wp/v2/pages/2879.json	(from http://192.168.2.12/install-bibledit-cloud-on-linux/)
16:35:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:35:59%20GMT	http://192.168.2.12/?p=2143	contents/192.168.2.12/index5f74.html	(from http://192.168.2.12/scrum-based-translation/)
16:35:59	2561/2561	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:35:59%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Finstall-bibledit-cloud-on-linux%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed0d0e	(from http://192.168.2.12/install-bibledit-cloud-on-linux/)
16:35:59	2391/2391	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:59%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Finstall-bibledit-cloud-on-linux%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed765f.json	(from http://192.168.2.12/install-bibledit-cloud-on-linux/)
16:36:01	2723/2723	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:36:00%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Fscrum-based-translation%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed9337	(from http://192.168.2.12/scrum-based-translation/)
16:36:01	22793/22793	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:35:59%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2143	contents/192.168.2.12/wp-json/wp/v2/pages/2143.json	(from http://192.168.2.12/scrum-based-translation/)
16:36:01	2553/2553	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:00%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Fscrum-based-translation%2F	contents/192.168.2.12/wp-json/oembed/1.0/embedff55.json	(from http://192.168.2.12/scrum-based-translation/)
16:36:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:36:01%20GMT	http://192.168.2.12/?p=2148	contents/192.168.2.12/index0704.html	(from http://192.168.2.12/lean-management/)
16:36:02	10693/10693	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:00%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2148	contents/192.168.2.12/wp-json/wp/v2/pages/2148.json	(from http://192.168.2.12/lean-management/)
16:36:02	2492/2492	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:02%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Flean-management%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed77d3.json	(from http://192.168.2.12/lean-management/)
16:36:02	2662/2662	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:36:02%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Flean-management%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed93a1	(from http://192.168.2.12/lean-management/)
16:36:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:36:03%20GMT	http://192.168.2.12/?p=2195	contents/192.168.2.12/indexc292.html	(from http://192.168.2.12/free-bible/)
16:36:03	2208/2208	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:03%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Ffree-bible%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed6dc2.json	(from http://192.168.2.12/free-bible/)
16:36:03	2378/2378	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:36:03%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Ffree-bible%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed860f	(from http://192.168.2.12/free-bible/)
16:36:04	18353/18353	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:03%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2195	contents/192.168.2.12/wp-json/wp/v2/pages/2195.json	(from http://192.168.2.12/free-bible/)
16:36:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:36:04%20GMT	http://192.168.2.12/?p=2197	contents/192.168.2.12/index37c7.html	(from http://192.168.2.12/changelog/)
16:36:05	2189/2189	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:04%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Fchangelog%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed8238.json	(from http://192.168.2.12/changelog/)
16:36:06	2359/2359	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:36:05%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Fchangelog%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed0ce2	(from http://192.168.2.12/changelog/)
16:36:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2014:36:06%20GMT	http://192.168.2.12/?p=2199	contents/192.168.2.12/indexede1.html	(from http://192.168.2.12/licenses/)
16:36:08	12135/12135	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:05%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2199	contents/192.168.2.12/wp-json/wp/v2/pages/2199.json	(from http://192.168.2.12/licenses/)
16:36:08	2610/2610	U--M-Z	200	updated ('OK')	text/xml	date:Thu,%2016%20May%202024%2014:36:07%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Flicenses%2F&format=xml	contents/192.168.2.12/wp-json/oembed/1.0/embed43e4	(from http://192.168.2.12/licenses/)
16:36:09	2441/2441	U--M--	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:07%20GMT	http://192.168.2.12/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.2.12%2Flicenses%2F	contents/192.168.2.12/wp-json/oembed/1.0/embed5626.json	(from http://192.168.2.12/licenses/)
16:36:11	70490/70490	U--MC-	200	updated ('OK')	application/json	date:Thu,%2016%20May%202024%2014:36:04%20GMT	http://192.168.2.12/wp-json/wp/v2/pages/2197	contents/192.168.2.12/wp-json/wp/v2/pages/2197.json	(from http://192.168.2.12/changelog/)
